X,Y,PLOTID,LON,LAT,strate,prob_chang,ID,INT1_2000,INT1_2010,INT1_2015,INT1_2020,INT1_2021,CHG_20_21,CHG_00_10,CHG_10_15,CHG_15_20,IC,COMMENT.,P-I_name
128335.045166757,635450.479051356,"113838","-6.35487983543224","5.73907456150529","3","0.480050793650794","554","23","21","23","23","23",Stable,Stable,Stable,Stable,"2",CHG_10_15 : conversion agricole d'une parcelle avec couvert vers des cultures pluviales,ALE
128271.623325796,647466.790621929,"113850","-6.35609297515614","5.84758779512753","3","0.491785714285714","555","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
129668.67448028,568354.684608462,"114409","-6.33951130156229","5.13320167452816","2","0.402196825396825","556","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
129645.148143531,573361.367279786,"114414","-6.339959720788","5.17841648155518","3","0.457698412698413","557","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
129474.703915855,608408.273675053,"114449","-6.34321034317615","5.49491829594005","3","0.520552380952381","558","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"1",,ALE
129352.004103674,632440.572072332,"114473","-6.34555248151541","5.71194618863009","2","0.246757142857143","559","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
130788.974247806,542315.026779882,"115029","-6.32822786447647","4.89808366111429","2","0.394371428571429","560","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"1",,ALE
130613.145340881,580365.398241575,"115067","-6.33157357968489","5.24171710304799","3","0.464380952380952","561","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
130410.108935399,621420.039788548,"115108","-6.33544142657187","5.61247527041633","3","0.530095238095238","562","22","50","22","22","22",Stable,Stable,Stable,Stable,"1",,ALE
131749.675572722,551321.885659746,"115689","-6.31998255778889","4.97947085628858","1","0.111596825396825","563","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,ALE
131638.230399936,575353.484526204,"115713","-6.32210024662193","5.19650238636039","2","0.215261904761905","564","21","99","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
131291.427582187,644444.919745667,"115782","-6.3286993413013","5.82045952564303","3","0.419907936507936","565","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
131243.306127206,653456.914272953,"115791","-6.32961610720283","5.90184425553684","1","0.17472380952381","566","21","21","21","23","23",Stable,Stable,Stable,Stable,"2",CHG_15_20 : conversion agricole vers des cultures permanentes point à la limite entre deux parcelles,ALE
132804.881890172,539301.199647919,"116328","-6.30994251611392","4.8709545520006","3","0.474109523809524","567","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"1",,ALE
132737.265932031,554320.767519402,"116343","-6.31122493724618","5.00659987689003","3","0.469880808080808","568","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
132639.491997288,575348.227549333,"116364","-6.31308026769193","5.19650238636039","2","0.188690476190476","569","23","99","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
132350.599658606,633424.486339592,"116422","-6.31856860951048","5.72098898243313","2","0.254609523809524","570","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
132201.233612968,661461.533658863,"116450","-6.32141000590016","5.97418603840564","2","0.216666666666667","571","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
133341.39656948,635421.32917742,"117075","-6.30973931246355","5.73907456150529","2","0.244852380952381","572","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
133336.156595689,636422.640715398,"117076","-6.3098388130977","5.74811734676556","1","0.1284","573","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
134410.01127139,622398.634872191,"117712","-6.29943401801308","5.62151809520146","3","0.716466666666666","574","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,ALE
134332.151565629,637418.151614537,"117727","-6.3009100834493","5.75716012916936","1","0.0393333333333333","575","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,ALE
134284.547800327,646429.88280302,"117736","-6.30181289840013","5.83854504153198","2","0.363066666666667","576","22","23","23","23","23",Stable,Stable,Stable,Stable,"2",CHG_00_10 : IMG 2000 est très foncé laisse penser à des cultures permanentes,ALE
135731.841520291,556308.219734297,"118296","-6.28434589261909","5.0246858781713","3","0.580084126984127","577","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
138789.930766379,544278.183388011,"120231","-6.2562694229225","4.91616972167108","2","0.3315","579","21","21","22","22","22",Stable,Stable,Stable,Stable,"2",Buffer 50 / 50 cacao  vs cultures permanentes,ALE
138717.082113062,560298.190964002,"120247","-6.25763944084891","5.06085785068622","3","0.678042857142857","580","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
138689.220573761,566305.704935081,"120253","-6.25816357416565","5.11511573380521","2","0.371656998556999","581","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
138331.778264524,638396.373486673,"120325","-6.26489563030052","5.76620290871228","2","0.228020634920635","582","21","21","21","23","23",Stable,Stable,Stable,Stable,"1",,ALE
140615.863426916,582315.347052703,"121564","-6.24154718857643","5.25980297149944","2","0.333776190476191","584","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
140498.294657667,606345.097330975,"121588","-6.24375449834783","5.47683256633124","2","0.402507936507936","585","11","99","21","21","21",Stable,Stable,Deforestation,Stable,"2",Déforestation a lieu mais nuage en 2010,ALE
140370.789028991,631376.199174021,"121613","-6.24615014060645","5.70290339198833","2","0.283836507936508","586","23","22","22","22","22",Stable,Stable,Stable,Stable,"2",CHG_00_10 radiométrie d'une surface de cultures pluvailes ou autres,ALE
141734.472068149,557279.499445478,"122185","-6.23032639534934","5.03372887506266","2","0.406292063492063","587","99","99","21","21","21",Stable,Stable,Stable,Stable,"2",nuages en 2000/2010,ALE
141382.359515421,629368.089998581,"122257","-6.23692761133833","5.68481779020637","3","0.5158","589","21","22","21","22","21",Stable,Stable,Stable,Stable,"1",,ALE
142803.63167697,542256.339723709,"122816","-6.22003756645358","4.89808366111429","2","0.239942857142857","590","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
142465.464361999,613342.866234401,"122887","-6.22636529885174","5.54013257207007","3","0.524414285714286","591","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"1",,ALE
142336.519352347,638373.547951591,"122912","-6.22878150078018","5.76620290871228","1","0.1056","592","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
143727.603242428,559272.02379535,"123480","-6.21246288492575","5.05181486132458","3","0.424638095238095","593","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
144714.888998828,562270.675975371,"124130","-6.20370356597945","5.07894382184863","2","0.207809523809524","594","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"1",,ALE
145789.147692546,546246.717257084,"124762","-6.19332406345557","4.93425577243774","3","0.456888888888889","595","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"1",,ALE
145688.074621794,568272.859611108,"124784","-6.19520595430547","5.13320167452816","3","0.52241746031746","596","11","99","21","21","21",Stable,Stable,Deforestation,Stable,"2",2000 forêt puis nuégaes en 2010 déforestation en 2015,ALE
145683.385731425,569274.049806995,"124785","-6.19529328513423","5.14224464106022","1","0.158180952380952","597","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
147773.333335858,550241.81194355,"126063","-6.17562695435768","4.97042784445804","3","0.744701587301587","598","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"1",,ALE
148487.4419229,610306.93734953,"126772","-6.17193423354337","5.51300401461987","1","0.106871428571429","599","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
148411.061302725,625324.518153206,"126787","-6.17335266175887","5.64864655277283","1","0.172431746031746","600","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
149784.62165462,548229.91125308,"127358","-6.15742567611513","4.95234181337861","3","0.482761904761905","601","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"2",CHG_00_10 200 buffer en 2000 pixels avec une radiométire correspondant à la forêt,ALE
